ecosystem,name,version,license,repository
"cargo","itoa","1.0.18","MIT OR Apache-2.0","https://github.com/dtolnay/itoa"
"cargo","javascriptcore-rs","1.1.2","MIT","https://github.com/tauri-apps/javascriptcore-rs"
"cargo","javascriptcore-rs-sys","1.1.1","MIT","https://github.com/tauri-apps/javascriptcore-rs"
"cargo","jni","0.21.1","MIT/Apache-2.0","https://github.com/jni-rs/jni-rs"
"cargo","jni-sys","0.3.1","MIT OR Apache-2.0","https://github.com/jni-rs/jni-sys"
"cargo","jni-sys","0.4.1","MIT OR Apache-2.0","https://github.com/jni-rs/jni-sys"
"cargo","jni-sys-macros","0.4.1","MIT OR Apache-2.0","https://github.com/jni-rs/jni-sys"
"cargo","js-sys","0.3.99","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/js-sys"
"cargo","json-patch","3.0.1","MIT/Apache-2.0","https://github.com/idubrov/json-patch"
"cargo","jsonptr","0.6.3","MIT OR Apache-2.0","https://github.com/chanced/jsonptr"
"cargo","keyboard-types","0.7.0","MIT OR Apache-2.0","https://github.com/pyfisch/keyboard-types"
"cargo","kqueue","1.2.0","MIT","https://gitlab.com/rust-kqueue/rust-kqueue"
"cargo","kqueue-sys","1.1.2","MIT","https://gitlab.com/rust-kqueue/rust-kqueue-sys"
"cargo","leb128fmt","0.1.0","MIT OR Apache-2.0","https://github.com/bluk/leb128fmt"
"cargo","libappindicator","0.9.0","Apache-2.0 OR MIT",""
"cargo","libappindicator-sys","0.9.0","Apache-2.0 OR MIT",""
"cargo","libc","0.2.186","MIT OR Apache-2.0","https://github.com/rust-lang/libc"
"cargo","libdbus-sys","0.2.7","Apache-2.0/MIT","https://github.com/diwic/dbus-rs"
"cargo","libloading","0.7.4","ISC","https://github.com/nagisa/rust_libloading/"
"cargo","libloading","0.8.9","ISC","https://github.com/nagisa/rust_libloading/"
"cargo","libredox","0.1.17","MIT","https://gitlab.redox-os.org/redox-os/libredox.git"
"cargo","linux-raw-sys","0.12.1","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/sunfishcode/linux-raw-sys"
"cargo","litemap","0.8.2","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","lock_api","0.4.14","MIT OR Apache-2.0","https://github.com/Amanieu/parking_lot"
"cargo","log","0.4.30","MIT OR Apache-2.0","https://github.com/rust-lang/log"
"cargo","markup5ever","0.38.0","MIT OR Apache-2.0","https://github.com/servo/html5ever"
"cargo","memchr","2.8.1","Unlicense OR MIT","https://github.com/BurntSushi/memchr"
"cargo","memoffset","0.9.1","MIT","https://github.com/Gilnaa/memoffset"
"cargo","mime","0.3.17","MIT OR Apache-2.0","https://github.com/hyperium/mime"
"cargo","miniz_oxide","0.8.9","MIT OR Zlib OR Apache-2.0","https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide"
"cargo","mio","0.8.11","MIT","https://github.com/tokio-rs/mio"
"cargo","mio","1.2.1","MIT","https://github.com/tokio-rs/mio"
"cargo","moxcms","0.8.1","BSD-3-Clause OR Apache-2.0","https://github.com/awxkee/moxcms.git"
"cargo","muda","0.19.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/muda"
"cargo","ndk","0.9.0","MIT OR Apache-2.0","https://github.com/rust-mobile/ndk"
"cargo","ndk-sys","0.6.0+11769913","MIT OR Apache-2.0","https://github.com/rust-mobile/ndk"
"cargo","new_debug_unreachable","1.0.6","MIT","https://github.com/mbrubeck/rust-debug-unreachable"
"cargo","notify","6.1.1","CC0-1.0","https://github.com/notify-rs/notify.git"
"cargo","notify-debouncer-mini","0.4.1","MIT OR Apache-2.0","https://github.com/notify-rs/notify.git"
"cargo","num-conv","0.2.2","MIT OR Apache-2.0","https://github.com/jhpratt/num-conv"
"cargo","num-traits","0.2.19","MIT OR Apache-2.0","https://github.com/rust-num/num-traits"
"cargo","num_enum","0.7.6","BSD-3-Clause OR MIT OR Apache-2.0","https://github.com/illicitonion/num_enum"
"cargo","num_enum_derive","0.7.6","BSD-3-Clause OR MIT OR Apache-2.0","https://github.com/illicitonion/num_enum"
"cargo","objc2","0.6.4","MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-app-kit","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-cloud-kit","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-core-data","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-core-foundation","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-core-graphics","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-core-image","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-core-location","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-core-text","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-encode","4.1.0","MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-exception-helper","0.1.1","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-foundation","0.3.2","MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-io-surface","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-quartz-core","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-ui-kit","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-user-notifications","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","objc2-web-kit","0.3.2","Zlib OR Apache-2.0 OR MIT","https://github.com/madsmtm/objc2"
"cargo","once_cell","1.21.4","MIT OR Apache-2.0","https://github.com/matklad/once_cell"
"cargo","option-ext","0.2.0","MPL-2.0","https://github.com/soc/option-ext.git"
"cargo","ordered-stream","0.2.0","MIT OR Apache-2.0","https://github.com/danieldg/ordered-stream"
"cargo","pango","0.18.3","MIT","https://github.com/gtk-rs/gtk-rs-core"
"cargo","pango-sys","0.18.0","MIT","https://github.com/gtk-rs/gtk-rs-core"
"cargo","parking","2.2.1","Apache-2.0 OR MIT","https://github.com/smol-rs/parking"
"cargo","parking_lot","0.12.5","MIT OR Apache-2.0","https://github.com/Amanieu/parking_lot"
"cargo","parking_lot_core","0.9.12","MIT OR Apache-2.0","https://github.com/Amanieu/parking_lot"
"cargo","percent-encoding","2.3.2","MIT OR Apache-2.0","https://github.com/servo/rust-url/"
"cargo","phf","0.13.1","MIT","https://github.com/rust-phf/rust-phf"
"cargo","phf_codegen","0.13.1","MIT","https://github.com/rust-phf/rust-phf"
"cargo","phf_generator","0.13.1","MIT","https://github.com/rust-phf/rust-phf"
"cargo","phf_macros","0.13.1","MIT","https://github.com/rust-phf/rust-phf"
"cargo","phf_shared","0.13.1","MIT","https://github.com/rust-phf/rust-phf"
"cargo","pin-project-lite","0.2.17","Apache-2.0 OR MIT","https://github.com/taiki-e/pin-project-lite"
"cargo","piper","0.2.5","MIT OR Apache-2.0","https://github.com/smol-rs/piper"
"cargo","pkg-config","0.3.33","MIT OR Apache-2.0","https://github.com/rust-lang/pkg-config-rs"
"cargo","plist","1.9.0","MIT","https://github.com/ebarnard/rust-plist/"
"cargo","png","0.17.16","MIT OR Apache-2.0","https://github.com/image-rs/image-png"
"cargo","png","0.18.1","MIT OR Apache-2.0","https://github.com/image-rs/image-png"
"cargo","polling","3.11.0","Apache-2.0 OR MIT","https://github.com/smol-rs/polling"
"cargo","pollster","0.4.0","Apache-2.0/MIT","https://github.com/zesterer/pollster"
"cargo","potential_utf","0.1.5","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","powerfmt","0.2.0","MIT OR Apache-2.0","https://github.com/jhpratt/powerfmt"
"cargo","ppv-lite86","0.2.21","MIT OR Apache-2.0","https://github.com/cryptocorrosion/cryptocorrosion"
"cargo","precomputed-hash","0.1.1","MIT","https://github.com/emilio/precomputed-hash"
"cargo","prettyplease","0.2.37","MIT OR Apache-2.0","https://github.com/dtolnay/prettyplease"
"cargo","proc-macro-crate","1.3.1","MIT OR Apache-2.0","https://github.com/bkchr/proc-macro-crate"
"cargo","proc-macro-crate","2.0.2","MIT OR Apache-2.0","https://github.com/bkchr/proc-macro-crate"
"cargo","proc-macro-crate","3.5.0","MIT OR Apache-2.0","https://github.com/bkchr/proc-macro-crate"
"cargo","proc-macro-error","1.0.4","MIT OR Apache-2.0","https://gitlab.com/CreepySkeleton/proc-macro-error"
"cargo","proc-macro-error-attr","1.0.4","MIT OR Apache-2.0","https://gitlab.com/CreepySkeleton/proc-macro-error"
"cargo","proc-macro2","1.0.106","MIT OR Apache-2.0","https://github.com/dtolnay/proc-macro2"
"cargo","pxfm","0.1.29","BSD-3-Clause OR Apache-2.0","https://github.com/awxkee/pxfm"
"cargo","quick-error","2.0.1","MIT/Apache-2.0","http://github.com/tailhook/quick-error"
"cargo","quick-xml","0.39.4","MIT","https://github.com/tafia/quick-xml"
"cargo","quote","1.0.45","MIT OR Apache-2.0","https://github.com/dtolnay/quote"
"cargo","r-efi","5.3.0","MIT OR Apache-2.0 OR LGPL-2.1-or-later","https://github.com/r-efi/r-efi"
"cargo","r-efi","6.0.0","MIT OR Apache-2.0 OR LGPL-2.1-or-later","https://github.com/r-efi/r-efi"
"cargo","rand","0.9.4","MIT OR Apache-2.0","https://github.com/rust-random/rand"
"cargo","rand_chacha","0.9.0","MIT OR Apache-2.0","https://github.com/rust-random/rand"
"cargo","rand_core","0.9.5","MIT OR Apache-2.0","https://github.com/rust-random/rand"
"cargo","raw-window-handle","0.6.2","MIT OR Apache-2.0 OR Zlib","https://github.com/rust-windowing/raw-window-handle"
"cargo","redox_syscall","0.5.18","MIT","https://gitlab.redox-os.org/redox-os/syscall"
"cargo","redox_users","0.5.2","MIT","https://gitlab.redox-os.org/redox-os/users"
"cargo","ref-cast","1.0.25","MIT OR Apache-2.0","https://github.com/dtolnay/ref-cast"
"cargo","ref-cast-impl","1.0.25","MIT OR Apache-2.0","https://github.com/dtolnay/ref-cast"
"cargo","regex","1.12.3","MIT OR Apache-2.0","https://github.com/rust-lang/regex"
"cargo","regex-automata","0.4.14","MIT OR Apache-2.0","https://github.com/rust-lang/regex"
"cargo","regex-syntax","0.8.10","MIT OR Apache-2.0","https://github.com/rust-lang/regex"
"cargo","reqwest","0.13.4","MIT OR Apache-2.0","https://github.com/seanmonstar/reqwest"
"cargo","rfd","0.15.4","MIT","https://github.com/PolyMeilex/rfd"
"cargo","rustc-hash","2.1.2","Apache-2.0 OR MIT","https://github.com/rust-lang/rustc-hash"
"cargo","rustc_version","0.4.1","MIT OR Apache-2.0","https://github.com/djc/rustc-version-rs"
"cargo","rustix","1.1.4","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/rustix"
"cargo","rustversion","1.0.22","MIT OR Apache-2.0","https://github.com/dtolnay/rustversion"
"cargo","same-file","1.0.6","Unlicense/MIT","https://github.com/BurntSushi/same-file"
"cargo","schemars","0.8.22","MIT","https://github.com/GREsau/schemars"
"cargo","schemars","0.9.0","MIT","https://github.com/GREsau/schemars"
"cargo","schemars","1.2.1","MIT","https://github.com/GREsau/schemars"
"cargo","schemars_derive","0.8.22","MIT","https://github.com/GREsau/schemars"
"cargo","scoped-tls","1.0.1","MIT/Apache-2.0","https://github.com/alexcrichton/scoped-tls"
"cargo","scopeguard","1.2.0","MIT OR Apache-2.0","https://github.com/bluss/scopeguard"
"cargo","selectors","0.36.1","MPL-2.0","https://github.com/servo/stylo"
"cargo","semver","1.0.28","MIT OR Apache-2.0","https://github.com/dtolnay/semver"
"cargo","serde","1.0.228","MIT OR Apache-2.0","https://github.com/serde-rs/serde"
"cargo","serde-untagged","0.1.9","MIT OR Apache-2.0","https://github.com/dtolnay/serde-untagged"
"cargo","serde_core","1.0.228","MIT OR Apache-2.0","https://github.com/serde-rs/serde"
"cargo","serde_derive","1.0.228","MIT OR Apache-2.0","https://github.com/serde-rs/serde"
"cargo","serde_derive_internals","0.29.1","MIT OR Apache-2.0","https://github.com/serde-rs/serde"
"cargo","serde_json","1.0.150","MIT OR Apache-2.0","https://github.com/serde-rs/json"
"cargo","serde_repr","0.1.20","MIT OR Apache-2.0","https://github.com/dtolnay/serde-repr"
"cargo","serde_spanned","0.6.9","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","serde_spanned","1.1.1","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","serde_with","3.20.0","MIT OR Apache-2.0","https://github.com/jonasbb/serde_with/"
"cargo","serde_with_macros","3.20.0","MIT OR Apache-2.0","https://github.com/jonasbb/serde_with/"
"cargo","serialize-to-javascript","0.1.2","MIT OR Apache-2.0","https://github.com/chippers/serialize-to-javascript"
"cargo","serialize-to-javascript-impl","0.1.2","MIT OR Apache-2.0","https://github.com/chippers/serialize-to-javascript"
"cargo","servo_arc","0.4.3","MIT OR Apache-2.0","https://github.com/servo/stylo"
"cargo","sha2","0.10.9","MIT OR Apache-2.0","https://github.com/RustCrypto/hashes"
"cargo","shlex","2.0.1","MIT OR Apache-2.0","https://github.com/comex/rust-shlex"
"cargo","signal-hook-registry","1.4.8","MIT OR Apache-2.0","https://github.com/vorner/signal-hook"
"cargo","simd-adler32","0.3.9","MIT","https://github.com/mcountryman/simd-adler32"
"cargo","siphasher","1.0.3","MIT/Apache-2.0","https://github.com/jedisct1/rust-siphash"
"cargo","slab","0.4.12","MIT","https://github.com/tokio-rs/slab"
"cargo","smallvec","1.15.1","MIT OR Apache-2.0","https://github.com/servo/rust-smallvec"
"cargo","socket2","0.6.4","MIT OR Apache-2.0","https://github.com/rust-lang/socket2"
"cargo","softbuffer","0.4.8","MIT OR Apache-2.0","https://github.com/rust-windowing/softbuffer"
"cargo","soup3","0.5.0","MIT","https://gitlab.gnome.org/World/Rust/soup3-rs"
"cargo","soup3-sys","0.5.0","MIT","https://gitlab.gnome.org/World/Rust/soup3-rs"
"cargo","stable_deref_trait","1.2.1","MIT OR Apache-2.0","https://github.com/storyyeller/stable_deref_trait"
"cargo","string_cache","0.9.0","MIT OR Apache-2.0","https://github.com/servo/string-cache"
"cargo","string_cache_codegen","0.6.1","MIT OR Apache-2.0","https://github.com/servo/string-cache"
"cargo","strsim","0.11.1","MIT","https://github.com/rapidfuzz/strsim-rs"
"cargo","swift-rs","1.0.7","MIT OR Apache-2.0","https://github.com/Brendonovich/swift-rs"
"cargo","syn","1.0.109","MIT OR Apache-2.0","https://github.com/dtolnay/syn"
"cargo","syn","2.0.117","MIT OR Apache-2.0","https://github.com/dtolnay/syn"
"cargo","sync_wrapper","1.0.2","Apache-2.0","https://github.com/Actyx/sync_wrapper"
"cargo","synstructure","0.13.2","MIT","https://github.com/mystor/synstructure"
"cargo","system-deps","6.2.2","MIT OR Apache-2.0","https://github.com/gdesmott/system-deps"
"cargo","tao","0.35.3","Apache-2.0","https://github.com/tauri-apps/tao"
"cargo","tao-macros","0.1.3","MIT OR Apache-2.0","https://github.com/tauri-apps/tao"
"cargo","target-lexicon","0.12.16","Apache-2.0 WITH LLVM-exception","https://github.com/bytecodealliance/target-lexicon"
"cargo","tauri","2.11.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-build","2.6.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-codegen","2.6.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-macros","2.6.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-runtime","2.11.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-runtime-wry","2.11.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-utils","2.9.2","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri"
"cargo","tauri-winres","0.3.6","MIT","https://github.com/tauri-apps/winres"
"cargo","tempfile","3.27.0","MIT OR Apache-2.0","https://github.com/Stebalien/tempfile"
"cargo","tendril","0.5.0","MIT OR Apache-2.0","https://github.com/servo/html5ever"
"cargo","thiserror","1.0.69","MIT OR Apache-2.0","https://github.com/dtolnay/thiserror"
"cargo","thiserror","2.0.18","MIT OR Apache-2.0","https://github.com/dtolnay/thiserror"
"cargo","thiserror-impl","1.0.69","MIT OR Apache-2.0","https://github.com/dtolnay/thiserror"
"cargo","thiserror-impl","2.0.18","MIT OR Apache-2.0","https://github.com/dtolnay/thiserror"
"cargo","tiff","0.11.3","MIT","https://github.com/image-rs/image-tiff"
"cargo","time","0.3.47","MIT OR Apache-2.0","https://github.com/time-rs/time"
"cargo","time-core","0.1.8","MIT OR Apache-2.0","https://github.com/time-rs/time"
"cargo","time-macros","0.2.27","MIT OR Apache-2.0","https://github.com/time-rs/time"
"cargo","tinystr","0.8.3","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","tinyvec","1.11.0","Zlib OR Apache-2.0 OR MIT","https://github.com/Lokathor/tinyvec"
"cargo","tinyvec_macros","0.1.1","MIT OR Apache-2.0 OR Zlib","https://github.com/Soveu/tinyvec_macros"
"cargo","tokio","1.52.3","MIT","https://github.com/tokio-rs/tokio"
"cargo","tokio-util","0.7.18","MIT","https://github.com/tokio-rs/tokio"
"cargo","toml","0.8.2","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml","0.9.12+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml","1.1.2+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_datetime","0.6.3","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_datetime","0.7.5+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_datetime","1.1.1+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_edit","0.19.15","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_edit","0.20.2","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_edit","0.25.12+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_parser","1.1.2+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","toml_writer","1.1.1+spec-1.1.0","MIT OR Apache-2.0","https://github.com/toml-rs/toml"
"cargo","tower","0.5.3","MIT","https://github.com/tower-rs/tower"
"cargo","tower-http","0.6.11","MIT","https://github.com/tower-rs/tower-http"
"cargo","tower-layer","0.3.3","MIT","https://github.com/tower-rs/tower"
"cargo","tower-service","0.3.3","MIT","https://github.com/tower-rs/tower"
"cargo","tracing","0.1.44","MIT","https://github.com/tokio-rs/tracing"
"cargo","tracing-attributes","0.1.31","MIT","https://github.com/tokio-rs/tracing"
"cargo","tracing-core","0.1.36","MIT","https://github.com/tokio-rs/tracing"
"cargo","tray-icon","0.23.1","MIT OR Apache-2.0","https://github.com/tauri-apps/tray-icon"
"cargo","try-lock","0.2.5","MIT","https://github.com/seanmonstar/try-lock"
"cargo","typeid","1.0.3","MIT OR Apache-2.0","https://github.com/dtolnay/typeid"
"cargo","typenum","1.20.1","MIT OR Apache-2.0","https://github.com/paholg/typenum"
"cargo","uds_windows","1.2.1","MIT","https://github.com/haraldh/rust_uds_windows"
"cargo","unic-char-property","0.9.0","MIT/Apache-2.0","https://github.com/open-i18n/rust-unic/"
"cargo","unic-char-range","0.9.0","MIT/Apache-2.0","https://github.com/open-i18n/rust-unic/"
"cargo","unic-common","0.9.0","MIT/Apache-2.0","https://github.com/open-i18n/rust-unic/"
"cargo","unic-ucd-ident","0.9.0","MIT/Apache-2.0","https://github.com/open-i18n/rust-unic/"
"cargo","unic-ucd-version","0.9.0","MIT/Apache-2.0","https://github.com/open-i18n/rust-unic/"
"cargo","unicode-ident","1.0.24","(MIT OR Apache-2.0) AND Unicode-3.0","https://github.com/dtolnay/unicode-ident"
"cargo","unicode-segmentation","1.13.3","MIT OR Apache-2.0","https://github.com/unicode-rs/unicode-segmentation"
"cargo","unicode-xid","0.2.6","MIT OR Apache-2.0","https://github.com/unicode-rs/unicode-xid"
"cargo","url","2.5.8","MIT OR Apache-2.0","https://github.com/servo/rust-url"
"cargo","urlencoding","2.1.3","MIT","https://github.com/kornelski/rust_urlencoding"
"cargo","urlpattern","0.3.0","MIT","https://github.com/denoland/rust-urlpattern"
"cargo","utf-8","0.7.6","MIT OR Apache-2.0","https://github.com/SimonSapin/rust-utf8"
"cargo","utf8_iter","1.0.4","Apache-2.0 OR MIT","https://github.com/hsivonen/utf8_iter"
"cargo","uuid","1.23.2","Apache-2.0 OR MIT","https://github.com/uuid-rs/uuid"
"cargo","version-compare","0.2.1","MIT","https://gitlab.com/timvisee/version-compare"
"cargo","version_check","0.9.5","MIT/Apache-2.0","https://github.com/SergioBenitez/version_check"
"cargo","vswhom","0.1.0","MIT","https://github.com/nabijaczleweli/vswhom.rs"
"cargo","vswhom-sys","0.1.3","MIT","https://github.com/nabijaczleweli/vswhom-sys.rs"
"cargo","walkdir","2.5.0","Unlicense/MIT","https://github.com/BurntSushi/walkdir"
"cargo","want","0.3.1","MIT","https://github.com/seanmonstar/want"
"cargo","wasi","0.11.1+wasi-snapshot-preview1","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasi"
"cargo","wasip2","1.0.3+wasi-0.2.9","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasi-rs"
"cargo","wasip3","0.4.0+wasi-0.3.0-rc-2026-01-06","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasi-rs"
"cargo","wasm-bindgen","0.2.122","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen"
"cargo","wasm-bindgen-futures","0.4.72","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/futures"
"cargo","wasm-bindgen-macro","0.2.122","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/macro"
"cargo","wasm-bindgen-macro-support","0.2.122","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/macro-support"
"cargo","wasm-bindgen-shared","0.2.122","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/shared"
"cargo","wasm-encoder","0.244.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wasm-encoder"
"cargo","wasm-metadata","0.244.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wasm-metadata"
"cargo","wasm-streams","0.5.0","MIT OR Apache-2.0","https://github.com/MattiasBuelens/wasm-streams/"
"cargo","wasmparser","0.244.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wasmparser"
"cargo","wayland-backend","0.3.15","MIT","https://github.com/smithay/wayland-rs"
"cargo","wayland-client","0.31.14","MIT","https://github.com/smithay/wayland-rs"
"cargo","wayland-protocols","0.32.12","MIT","https://github.com/smithay/wayland-rs"
"cargo","wayland-scanner","0.31.10","MIT","https://github.com/smithay/wayland-rs"
"cargo","wayland-sys","0.31.11","MIT","https://github.com/smithay/wayland-rs"
"cargo","web-sys","0.3.99","MIT OR Apache-2.0","https://github.com/wasm-bindgen/wasm-bindgen/tree/master/crates/web-sys"
"cargo","web_atoms","0.2.4","MIT OR Apache-2.0","https://github.com/servo/html5ever"
"cargo","webkit2gtk","2.0.2","MIT","https://github.com/tauri-apps/webkit2gtk-rs"
"cargo","webkit2gtk-sys","2.0.2","MIT","https://github.com/tauri-apps/webkit2gtk-rs"
"cargo","webview2-com","0.38.2","MIT","https://github.com/wravery/webview2-rs"
"cargo","webview2-com-macros","0.8.1","MIT","https://github.com/wravery/webview2-rs"
"cargo","webview2-com-sys","0.38.2","MIT","https://github.com/wravery/webview2-rs"
"cargo","weezl","0.1.12","MIT OR Apache-2.0","https://github.com/image-rs/weezl"
"cargo","winapi","0.3.9","MIT/Apache-2.0","https://github.com/retep998/winapi-rs"
"cargo","winapi-i686-pc-windows-gnu","0.4.0","MIT/Apache-2.0","https://github.com/retep998/winapi-rs"
"cargo","winapi-util","0.1.11","Unlicense OR MIT","https://github.com/BurntSushi/winapi-util"
"cargo","winapi-x86_64-pc-windows-gnu","0.4.0","MIT/Apache-2.0","https://github.com/retep998/winapi-rs"
"cargo","window-vibrancy","0.6.0","Apache-2.0 OR MIT","https://github.com/tauri-apps/tauri-plugin-vibrancy"
"cargo","windows","0.61.3","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-collections","0.2.0","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-core","0.61.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-core","0.62.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-future","0.2.1","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-implement","0.60.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-interface","0.59.3","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-link","0.1.3","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-link","0.2.1","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-numerics","0.2.0","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-result","0.3.4","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-result","0.4.1","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-strings","0.4.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-strings","0.5.1","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-sys","0.45.0","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-sys","0.48.0","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-sys","0.59.0","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-sys","0.61.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-targets","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-targets","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-targets","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-threading","0.1.0","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows-version","0.1.7","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_aarch64_gnullvm","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_aarch64_gnullvm","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_aarch64_gnullvm","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_aarch64_msvc","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
